regime,observations,buy_hold_ann_return,trend_ann_return,trend_exposure_pct,regime_name
0,5886,-0.9021013349405693,-0.8314124717867128,0.22443085287121983,Stress / bear
1,4390,0.1155010918531385,-0.42304640943772,0.6874715261958998,Calm / bull
2,3256,-0.557341314266951,-0.2193589262273581,0.2963759213759214,High-volatility / sideways
3,3578,131.4458082964042,65.180233945386,0.9846282839575181,Recovery / risk-on
