regime,observations,frequency_pct,mean_daily_return,annualized_return,annualized_volatility,avg_duration_days,median_duration_days,segments,avg_drawdown,sharpe_like,regime_name,color
0,602,0.14171374764595104,-0.002110988805374747,-0.5376001704617503,0.5496340851204982,1.0,1.0,602,-0.287426741926258,-0.9781055888189512,Bear / drawdown,#d95f02
1,914,0.21516007532956685,0.005140971471425448,5.498995686200073,0.49547395120620896,31.517241379310345,27.0,29,-0.03797494246012989,11.098455676253042,Recovery / risk-on,#4c78a8
2,603,0.1419491525423729,-0.002274909293155991,-0.5645118978727875,0.6250474174227285,1.0,1.0,603,-0.2856350916125763,-0.9031505164847359,Bear / drawdown,#d95f02
3,809,0.19044256120527306,0.005182586889288521,5.597951880925958,0.9141025185184303,57.785714285714285,30.0,14,-0.10991768805879691,6.1239869352937255,Recovery / risk-on,#4c78a8
4,888,0.20903954802259886,-1.0766377785964565e-06,-0.0003928957969743241,0.34181047350454935,42.285714285714285,30.0,21,-0.14329855193478186,-0.0011494551145434541,Calm / low-volatility,#5abf90
5,432,0.1016949152542373,-0.0025887910512762957,-0.6117609164200706,1.0346673319275457,61.714285714285715,61.0,7,-0.4730595953526017,-0.5912633921478736,Stress / bear,#c0392b
