regime,observations,frequency_pct,mean_daily_return,annualized_return,annualized_volatility,avg_duration_days,median_duration_days,segments,avg_drawdown,sharpe_like,regime_name,color
0,435,0.3548123980424144,0.0010375618585287683,0.29865620157078365,0.15103618612167252,43.5,24.5,10,-0.02644069483346812,1.9773817734658012,Recovery / risk-on,#4c78a8
1,317,0.25856443719412725,0.00013154884803046052,0.03370364985645291,0.20826838186571112,45.285714285714285,28.0,7,-0.13000253423865735,0.161827971939517,High-volatility / sideways,#f0b429
2,411,0.3352365415986949,-0.0014585504392713444,-0.3077603166873415,0.14120357067311948,45.666666666666664,31.0,9,-0.09607073513450001,-2.1795505256718624,Calm / bull,#2ca25f
3,63,0.05138662316476346,0.0004926324481389077,0.13214357914916564,0.3235398372242297,63.0,63.0,1,-0.0687854403742204,0.40843062876854747,Recovery / risk-on,#4c78a8
